#EXPORTTYPE:                 ,DATA COMPARE                 
#FILE:                       ,sample1.ngb-ds3              
#FORMAT:                     ,NETZSCH5                     
#FTYPE:                      ,ANSI                         
#IDENTITY:                   ,putty                        
#DECIMAL:                    ,POINT                        
#SEPARATOR:                  ,COMMA                        
#MTYPE:                      ,CP                           
#INSTRUMENT:                 ,NETZSCH STA 449F3            
#PROJECT:                    ,Gen3CSP                      
#DATE/TIME:                  ,12/13/2022 3:59:26 PM (UTC-5)
#CORR. FILE:                 ,baseline2.ngb-bs3            
#TEMPCAL:                    ,TCALZERO.TCX                 
#SENSITIVITY:                ,SENSZERO.EXX                 
#LABORATORY:                 ,STEEL                        
#OPERATOR:                   ,MJA                          
#REMARK:                     ,                             
#SAMPLE:                     ,sample1                      
#SAMPLE MASS /mg:            ,35.9                         
#MATERIAL:                   ,                             
#REFERENCE:                  ,                             
#REFERENCE MASS /mg:         ,0                            
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0                            
#REFERENCE CRUCIBLE MASS /mg:,0                            
#DSC RANGE /�V:              ,5000                         
#TG RANGE /mg:               ,35000                        
#TAU-R:                      ,---                          
#CORR. CODE:                 ,00                           
#EXO:                        ,-1                           
#RANGE:                      ,25�C/15.0(K/min)/1180�C      
#SEGMENT:                    ,S1/7                         
#SEG. 1:                     ,25�C/15.0(K/min)/1180�C      
,,
##Temp./C,Cp(1)/(J/(g*K))
 619.45975,     -2.02334
 619.47955,     -2.02309
 619.49936,     -2.02289
 619.51916,     -2.02279
 619.53897,     -2.02282
 619.55877,     -2.02298
 619.57858,     -2.02324
 619.59838,     -2.02357
 619.61819,     -2.02397
 619.63799,     -2.02440
 619.65779,     -2.02484
 619.67760,     -2.02526
 619.69740,     -2.02563
 619.71721,     -2.02594
 619.73701,     -2.02615
 619.75682,     -2.02631
 619.77662,     -2.02642
 619.79643,     -2.02650
 619.81623,     -2.02659
 619.83603,     -2.02668
 619.85584,     -2.02679
 619.87564,     -2.02690
 619.89545,     -2.02701
 619.91525,     -2.02712
 619.93506,     -2.02722
 619.95486,     -2.02729
 619.97466,     -2.02733
 619.99447,     -2.02732
 620.01427,     -2.02725
 620.03408,     -2.02711
 620.05388,     -2.02692
 620.07369,     -2.02674
 620.09349,     -2.02661
 620.11330,     -2.02659
 620.13310,     -2.02671
 620.15290,     -2.02692
 620.17271,     -2.02714
 620.19251,     -2.02728
 620.21232,     -2.02726
 620.23212,     -2.02701
 620.25193,     -2.02658
 620.27173,     -2.02607
 620.29154,     -2.02557
 620.31134,     -2.02518
 620.33114,     -2.02498
 620.35095,     -2.02496
 620.37075,     -2.02507
 620.39056,     -2.02527
 620.41036,     -2.02549
 620.43017,     -2.02568
 620.44997,     -2.02583
 620.46977,     -2.02594
 620.48958,     -2.02604
 620.50938,     -2.02614
 620.52919,     -2.02627
 620.54899,     -2.02642
 620.56880,     -2.02658
 620.58860,     -2.02674
 620.60841,     -2.02690
 620.62821,     -2.02703
 620.64801,     -2.02714
 620.66782,     -2.02727
 620.68762,     -2.02744
 620.70743,     -2.02768
 620.72723,     -2.02802
 620.74704,     -2.02847
 620.76684,     -2.02895
 620.78665,     -2.02936
 620.80645,     -2.02963
 620.82625,     -2.02966
 620.84606,     -2.02941
 620.86586,     -2.02895
 620.88567,     -2.02839
 620.90547,     -2.02781
 620.92528,     -2.02730
 620.94508,     -2.02696
 620.96488,     -2.02679
 620.98469,     -2.02678
 621.00449,     -2.02691
 621.02430,     -2.02717
 621.04410,     -2.02753
 621.06391,     -2.02795
 621.08371,     -2.02836
 621.10352,     -2.02873
 621.12332,     -2.02899
 621.14312,     -2.02911
 621.16293,     -2.02908
 621.18273,     -2.02893
 621.20254,     -2.02871
 621.22234,     -2.02846
 621.24215,     -2.02823
 621.26195,     -2.02803
 621.28176,     -2.02787
 621.30156,     -2.02777
 621.32136,     -2.02774
 621.34117,     -2.02779
 621.36097,     -2.02789
 621.38078,     -2.02800
 621.40058,     -2.02809
 621.42039,     -2.02813
 621.44019,     -2.02810
 621.45999,     -2.02803
 621.47980,     -2.02794
 621.49960,     -2.02787
 621.51941,     -2.02785
 621.53921,     -2.02792
 621.55902,     -2.02807
 621.57882,     -2.02825
 621.59863,     -2.02842
 621.61843,     -2.02854
 621.63823,     -2.02858
 621.65804,     -2.02855
 621.67784,     -2.02848
 621.69765,     -2.02842
 621.71745,     -2.02839
 621.73726,     -2.02842
 621.75706,     -2.02852
 621.77687,     -2.02864
 621.79667,     -2.02872
 621.81647,     -2.02873
 621.83628,     -2.02863
 621.85608,     -2.02846
 621.87589,     -2.02826
 621.89569,     -2.02811
 621.91550,     -2.02805
 621.93530,     -2.02813
 621.95510,     -2.02834
 621.97491,     -2.02864
 621.99471,     -2.02899
 622.01452,     -2.02935
 622.03432,     -2.02967
 622.05413,     -2.02993
 622.07393,     -2.03013
 622.09374,     -2.03027
 622.11354,     -2.03034
 622.13334,     -2.03034
 622.15315,     -2.03029
 622.17295,     -2.03020
 622.19276,     -2.03009
 622.21256,     -2.02999
 622.23237,     -2.02990
 622.25217,     -2.02984
 622.27198,     -2.02985
 622.29178,     -2.02992
 622.31158,     -2.03007
 622.33139,     -2.03032
 622.35119,     -2.03065
 622.37100,     -2.03101
 622.39080,     -2.03136
 622.41061,     -2.03164
 622.43041,     -2.03181
 622.45021,     -2.03184
 622.47002,     -2.03173
 622.48982,     -2.03151
 622.50963,     -2.03117
 622.52943,     -2.03075
 622.54924,     -2.03027
 622.56904,     -2.02976
 622.58885,     -2.02929
 622.60865,     -2.02889
 622.62845,     -2.02863
 622.64826,     -2.02853
 622.66806,     -2.02857
 622.68787,     -2.02869
 622.70767,     -2.02884
 622.72748,     -2.02896
 622.74728,     -2.02903
 622.76709,     -2.02910
 622.78689,     -2.02922
 622.80669,     -2.02942
 622.82650,     -2.02976
 622.84630,     -2.03024
 622.86611,     -2.03079
 622.88591,     -2.03134
 622.90572,     -2.03183
 622.92552,     -2.03218
 622.94532,     -2.03238
 622.96513,     -2.03245
 622.98493,     -2.03242
 623.00474,     -2.03230
 623.02454,     -2.03212
 623.04435,     -2.03188
 623.06415,     -2.03162
 623.08396,     -2.03134
 623.10376,     -2.03105
 623.12356,     -2.03077
 623.14337,     -2.03051
 623.16317,     -2.03029
 623.18298,     -2.03010
 623.20278,     -2.02995
 623.22259,     -2.02986
 623.24239,     -2.02983
 623.26220,     -2.02984
 623.28200,     -2.02987
 623.30180,     -2.02989
 623.32161,     -2.02987
 623.34141,     -2.02980
 623.36122,     -2.02969
 623.38102,     -2.02958
 623.40083,     -2.02952
 623.42063,     -2.02955
 623.44043,     -2.02971
 623.46024,     -2.02997
 623.48004,     -2.03027
 623.49985,     -2.03056
 623.51965,     -2.03076
 623.53946,     -2.03083
 623.55926,     -2.03073
 623.57907,     -2.03055
 623.59887,     -2.03035
 623.61867,     -2.03022
 623.63848,     -2.03023
 623.65828,     -2.03033
 623.67809,     -2.03050
 623.69789,     -2.03066
 623.71770,     -2.03079
 623.73750,     -2.03083
 623.75731,     -2.03082
 623.77711,     -2.03078
 623.79691,     -2.03076
 623.81672,     -2.03078
 623.83652,     -2.03088
 623.85633,     -2.03105
 623.87613,     -2.03127
 623.89594,     -2.03149
 623.91574,     -2.03170
 623.93554,     -2.03187
 623.95535,     -2.03198
 623.97515,     -2.03203
 623.99496,     -2.03200
 624.01476,     -2.03189
 624.03457,     -2.03170
 624.05437,     -2.03144
 624.07418,     -2.03119
 624.09398,     -2.03102
 624.11378,     -2.03098
 624.13359,     -2.03111
 624.15339,     -2.03135
 624.17320,     -2.03165
 624.19300,     -2.03197
 624.21281,     -2.03225
 624.23261,     -2.03243
 624.25242,     -2.03252
 624.27222,     -2.03253
 624.29202,     -2.03246
 624.31183,     -2.03235
 624.33163,     -2.03220
 624.35144,     -2.03205
 624.37124,     -2.03193
 624.39105,     -2.03189
 624.41085,     -2.03197
 624.43065,     -2.03220
 624.45046,     -2.03253
 624.47026,     -2.03288
 624.49007,     -2.03320
 624.50987,     -2.03341
 624.52968,     -2.03345
 624.54948,     -2.03328
 624.56929,     -2.03296
 624.58909,     -2.03256
 624.60889,     -2.03215
 624.62870,     -2.03180
 624.64850,     -2.03156
 624.66831,     -2.03143
 624.68811,     -2.03140
 624.70792,     -2.03145
 624.72772,     -2.03156
 624.74753,     -2.03172
 624.76733,     -2.03188
 624.78713,     -2.03200
 624.80694,     -2.03205
 624.82674,     -2.03199
 624.84655,     -2.03181
 624.86635,     -2.03157
 624.88616,     -2.03134
 624.90596,     -2.03119
 624.92576,     -2.03118
 624.94557,     -2.03131
 624.96537,     -2.03151
 624.98518,     -2.03175
 625.00498,     -2.03196
 625.02479,     -2.03210
 625.04459,     -2.03218
 625.06440,     -2.03222
 625.08420,     -2.03224
 625.10400,     -2.03226
 625.12381,     -2.03230
 625.14361,     -2.03238
 625.16342,     -2.03246
 625.18322,     -2.03253
 625.20303,     -2.03257
 625.22283,     -2.03255
 625.24264,     -2.03249
 625.26244,     -2.03241
 625.28224,     -2.03235
 625.30205,     -2.03234
 625.32185,     -2.03240
 625.34166,     -2.03256
 625.36146,     -2.03277
 625.38127,     -2.03298
 625.40107,     -2.03315
 625.42087,     -2.03323
 625.44068,     -2.03319
 625.46048,     -2.03303
 625.48029,     -2.03280
 625.50009,     -2.03255
 625.51990,     -2.03232
 625.53970,     -2.03215
 625.55951,     -2.03204
 625.57931,     -2.03200
 625.59911,     -2.03204
 625.61892,     -2.03217
 625.63872,     -2.03237
 625.65853,     -2.03263
 625.67833,     -2.03292
 625.69814,     -2.03319
 625.71794,     -2.03340
 625.73775,     -2.03352
 625.75755,     -2.03355
 625.77735,     -2.03350
 625.79716,     -2.03342
 625.81696,     -2.03333
 625.83677,     -2.03326
 625.85657,     -2.03323
 625.87638,     -2.03324
 625.89618,     -2.03332
 625.91598,     -2.03348
 625.93579,     -2.03370
 625.95559,     -2.03399
 625.97540,     -2.03431
 625.99520,     -2.03464
 626.01501,     -2.03497
 626.03481,     -2.03526
 626.05462,     -2.03550
 626.07442,     -2.03567
 626.09422,     -2.03575
 626.11403,     -2.03571
 626.13383,     -2.03555
 626.15364,     -2.03529
 626.17344,     -2.03499
 626.19325,     -2.03472
 626.21305,     -2.03453
 626.23286,     -2.03446
 626.25266,     -2.03450
 626.27246,     -2.03460
 626.29227,     -2.03471
 626.31207,     -2.03480
 626.33188,     -2.03481
 626.35168,     -2.03477
 626.37149,     -2.03471
 626.39129,     -2.03468
 626.41109,     -2.03472
 626.43090,     -2.03488
 626.45070,     -2.03514
 626.47051,     -2.03548
 626.49031,     -2.03584
 626.51012,     -2.03620
 626.52992,     -2.03652
 626.54973,     -2.03676
 626.56953,     -2.03693
 626.58933,     -2.03701
 626.60914,     -2.03698
 626.62894,     -2.03684
 626.64875,     -2.03661
 626.66855,     -2.03633
 626.68836,     -2.03610
 626.70816,     -2.03597
 626.72797,     -2.03602
 626.74777,     -2.03623
 626.76757,     -2.03653
 626.78738,     -2.03683
 626.80718,     -2.03706
 626.82699,     -2.03715
 626.84679,     -2.03709
 626.86660,     -2.03693
 626.88640,     -2.03669
 626.90620,     -2.03643
 626.92601,     -2.03618
 626.94581,     -2.03598
 626.96562,     -2.03583
 626.98542,     -2.03571
 627.00523,     -2.03565
 627.02503,     -2.03562
 627.04484,     -2.03563
 627.06464,     -2.03566
 627.08444,     -2.03570
 627.10425,     -2.03573
 627.12405,     -2.03574
 627.14386,     -2.03573
 627.16366,     -2.03572
 627.18347,     -2.03575
 627.20327,     -2.03585
 627.22308,     -2.03606
 627.24288,     -2.03638
 627.26268,     -2.03679
 627.28249,     -2.03720
 627.30229,     -2.03757
 627.32210,     -2.03783
 627.34190,     -2.03795
 627.36171,     -2.03798
 627.38151,     -2.03795
 627.40131,     -2.03790
 627.42112,     -2.03786
 627.44092,     -2.03786
 627.46073,     -2.03790
 627.48053,     -2.03795
 627.50034,     -2.03800
 627.52014,     -2.03802
 627.53995,     -2.03801
 627.55975,     -2.03794
 627.57955,     -2.03786
 627.59936,     -2.03779
 627.61916,     -2.03777
 627.63897,     -2.03781
 627.65877,     -2.03793
 627.67858,     -2.03810
 627.69838,     -2.03832
 627.71819,     -2.03858
 627.73799,     -2.03885
 627.75779,     -2.03914
 627.77760,     -2.03944
 627.79740,     -2.03975
 627.81721,     -2.04007
 627.83701,     -2.04039
 627.85682,     -2.04070
 627.87662,     -2.04096
 627.89642,     -2.04114
 627.91623,     -2.04118
 627.93603,     -2.04107
 627.95584,     -2.04081
 627.97564,     -2.04044
 627.99545,     -2.04001
 628.01525,     -2.03956
 628.03506,     -2.03912
 628.05486,     -2.03872
 628.07466,     -2.03839
 628.09447,     -2.03811
 628.11427,     -2.03791
 628.13408,     -2.03778
 628.15388,     -2.03773
 628.17369,     -2.03774
 628.19349,     -2.03781
 628.21330,     -2.03793
 628.23310,     -2.03807
 628.25290,     -2.03823
 628.27271,     -2.03839
 628.29251,     -2.03851
 628.31232,     -2.03858
 628.33212,     -2.03858
 628.35193,     -2.03849
 628.37173,     -2.03835
 628.39153,     -2.03819
 628.41134,     -2.03802
 628.43114,     -2.03789
 628.45095,     -2.03781
 628.47075,     -2.03775
 628.49056,     -2.03772
 628.51036,     -2.03769
 628.53017,     -2.03766
 628.54997,     -2.03762
 628.56977,     -2.03757
 628.58958,     -2.03753
 628.60938,     -2.03749
 628.62919,     -2.03747
 628.64899,     -2.03747
 628.66880,     -2.03748
 628.68860,     -2.03749
 628.70841,     -2.03750
 628.72821,     -2.03750
 628.74801,     -2.03749
 628.76782,     -2.03749
 628.78762,     -2.03751
 628.80743,     -2.03756
 628.82723,     -2.03765
 628.84704,     -2.03778
 628.86684,     -2.03797
 628.88664,     -2.03819
 628.90645,     -2.03844
 628.92625,     -2.03873
 628.94606,     -2.03903
 628.96586,     -2.03934
 628.98567,     -2.03962
 629.00547,     -2.03985
 629.02528,     -2.04000
 629.04508,     -2.04007
 629.06488,     -2.04005
 629.08469,     -2.03995
 629.10449,     -2.03978
 629.12430,     -2.03953
 629.14410,     -2.03923
 629.16391,     -2.03888
 629.18371,     -2.03854
 629.20352,     -2.03823
 629.22332,     -2.03798
 629.24312,     -2.03783
 629.26293,     -2.03777
 629.28273,     -2.03777
 629.30254,     -2.03781
 629.32234,     -2.03789
 629.34215,     -2.03798
 629.36195,     -2.03811
 629.38175,     -2.03830
 629.40156,     -2.03857
 629.42136,     -2.03893
 629.44117,     -2.03939
 629.46097,     -2.03989
 629.48078,     -2.04037
 629.50058,     -2.04077
 629.52039,     -2.04103
 629.54019,     -2.04112
 629.55999,     -2.04104
 629.57980,     -2.04087
 629.59960,     -2.04064
 629.61941,     -2.04042
 629.63921,     -2.04025
 629.65902,     -2.04015
 629.67882,     -2.04011
 629.69863,     -2.04011
 629.71843,     -2.04014
 629.73823,     -2.04021
 629.75804,     -2.04030
 629.77784,     -2.04039
 629.79765,     -2.04049
 629.81745,     -2.04057
 629.83726,     -2.04064
 629.85706,     -2.04068
 629.87686,     -2.04069
 629.89667,     -2.04068
 629.91647,     -2.04064
 629.93628,     -2.04058
 629.95608,     -2.04049
 629.97589,     -2.04040
 629.99569,     -2.04030
 630.01550,     -2.04023
 630.03530,     -2.04018
 630.05510,     -2.04015
 630.07491,     -2.04014
 630.09471,     -2.04015
 630.11452,     -2.04018
 630.13432,     -2.04021
 630.15413,     -2.04024
 630.17393,     -2.04029
 630.19374,     -2.04033
 630.21354,     -2.04038
 630.23334,     -2.04043
 630.25315,     -2.04049
 630.27295,     -2.04054
 630.29276,     -2.04057
 630.31256,     -2.04059
 630.33237,     -2.04058
 630.35217,     -2.04054
 630.37197,     -2.04048
 630.39178,     -2.04042
 630.41158,     -2.04035
 630.43139,     -2.04030
 630.45119,     -2.04027
 630.47100,     -2.04027
 630.49080,     -2.04032
 630.51061,     -2.04043
 630.53041,     -2.04062
 630.55021,     -2.04086
 630.57002,     -2.04112
 630.58982,     -2.04132
 630.60963,     -2.04144
 630.62943,     -2.04140
 630.64924,     -2.04124
 630.66904,     -2.04098
 630.68885,     -2.04069
 630.70865,     -2.04040
 630.72845,     -2.04015
 630.74826,     -2.03997
 630.76806,     -2.03984
 630.78787,     -2.03974
 630.80767,     -2.03965
 630.82748,     -2.03956
 630.84728,     -2.03947
 630.86708,     -2.03939
 630.88689,     -2.03936
 630.90669,     -2.03941
 630.92650,     -2.03954
 630.94630,     -2.03976
 630.96611,     -2.04002
 630.98591,     -2.04028
 631.00572,     -2.04050
 631.02552,     -2.04065
 631.04532,     -2.04071
 631.06513,     -2.04072
 631.08493,     -2.04070
 631.10474,     -2.04067
 631.12454,     -2.04067
 631.14435,     -2.04071
 631.16415,     -2.04077
 631.18396,     -2.04083
 631.20376,     -2.04089
 631.22356,     -2.04092
 631.24337,     -2.04090
 631.26317,     -2.04084
 631.28298,     -2.04074
 631.30278,     -2.04061
 631.32259,     -2.04046
 631.34239,     -2.04029
 631.36219,     -2.04013
 631.38200,     -2.03998
 631.40180,     -2.03986
 631.42161,     -2.03979
 631.44141,     -2.03978
 631.46122,     -2.03979
 631.48102,     -2.03976
 631.50083,     -2.03966
 631.52063,     -2.03944
 631.54043,     -2.03907
 631.56024,     -2.03863
 631.58004,     -2.03821
 631.59985,     -2.03792
 631.61965,     -2.03787
 631.63946,     -2.03813
 631.65926,     -2.03864
 631.67907,     -2.03929
 631.69887,     -2.03995
 631.71867,     -2.04053
 631.73848,     -2.04091
 631.75828,     -2.04109
 631.77809,     -2.04115
 631.79789,     -2.04121
 631.81770,     -2.04137
 631.83750,     -2.04170
 631.85730,     -2.04215
 631.87711,     -2.04262
 631.89691,     -2.04299
 631.91672,     -2.04316
 631.93652,     -2.04304
 631.95633,     -2.04264
 631.97613,     -2.04209
 631.99594,     -2.04152
 632.01574,     -2.04106
 632.03554,     -2.04084
 632.05535,     -2.04083
 632.07515,     -2.04094
 632.09496,     -2.04112
 632.11476,     -2.04127
 632.13457,     -2.04133
 632.15437,     -2.04126
 632.17418,     -2.04114
 632.19398,     -2.04102
 632.21378,     -2.04096
 632.23359,     -2.04102
 632.25339,     -2.04122
 632.27320,     -2.04150
 632.29300,     -2.04181
 632.31281,     -2.04207
 632.33261,     -2.04225
 632.35241,     -2.04231
 632.37222,     -2.04231
 632.39202,     -2.04227
 632.41183,     -2.04224
 632.43163,     -2.04224
 632.45144,     -2.04230
 632.47124,     -2.04241
 632.49105,     -2.04260
 632.51085,     -2.04287
 632.53065,     -2.04323
 632.55046,     -2.04367
 632.57026,     -2.04411
 632.59007,     -2.04446
 632.60987,     -2.04462
 632.62968,     -2.04452
 632.64948,     -2.04415
 632.66929,     -2.04363
 632.68909,     -2.04305
 632.70889,     -2.04251
 632.72870,     -2.04213
 632.74850,     -2.04196
 632.76831,     -2.04195
 632.78811,     -2.04204
 632.80792,     -2.04216
 632.82772,     -2.04226
 632.84752,     -2.04229
 632.86733,     -2.04227
 632.88713,     -2.04223
 632.90694,     -2.04219
 632.92674,     -2.04219
 632.94655,     -2.04224
 632.96635,     -2.04231
 632.98616,     -2.04236
 633.00596,     -2.04236
 633.02576,     -2.04227
 633.04557,     -2.04207
 633.06537,     -2.04180
 633.08518,     -2.04154
 633.10498,     -2.04137
 633.12479,     -2.04139
 633.14459,     -2.04163
 633.16440,     -2.04204
 633.18420,     -2.04254
 633.20400,     -2.04303
 633.22381,     -2.04345
 633.24361,     -2.04373
 633.26342,     -2.04388
 633.28322,     -2.04395
 633.30303,     -2.04397
 633.32283,     -2.04399
 633.34263,     -2.04404
 633.36244,     -2.04412
 633.38224,     -2.04421
 633.40205,     -2.04430
 633.42185,     -2.04438
 633.44166,     -2.04442
 633.46146,     -2.04443
 633.48127,     -2.04442
 633.50107,     -2.04441
 633.52087,     -2.04442
 633.54068,     -2.04446
