#EXPORTTYPE:                 ,DATA COMPARE                  ,
#FILE:                       ,sample2.ngb-ds3               ,
#FORMAT:                     ,NETZSCH5                      ,
#FTYPE:                      ,ANSI                          ,
#IDENTITY:                   ,graphite                      ,
#DECIMAL:                    ,POINT                         ,
#SEPARATOR:                  ,COMMA                         ,
#MTYPE:                      ,CP                            ,
#INSTRUMENT:                 ,NETZSCH STA 449F3             ,
#PROJECT:                    ,Gen3CSP                       ,
#DATE/TIME:                  ,12/12/2022 10:05:54 AM (UTC-5),
#CORR. FILE:                 ,baseline2.ngb-bs3             ,
#TEMPCAL:                    ,TCALZERO.TCX                  ,
#SENSITIVITY:                ,SENSZERO.EXX                  ,
#LABORATORY:                 ,STEEL                         ,
#OPERATOR:                   ,MJA                           ,
#REMARK:                     ,                              ,
#SAMPLE:                     ,sample2                       ,
#SAMPLE MASS /mg:            ,48.8,
#MATERIAL:                   ,                              ,
#REFERENCE:                  ,                              ,
#REFERENCE MASS /mg:         ,0,
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid        
#SAMPLE CRUCIBLE MASS /mg:   ,0,
#REFERENCE CRUCIBLE MASS /mg:,0,
#DSC RANGE /�V:              ,5000,
#TG RANGE /mg:               ,35000,
#TAU-R:                      ,---                           ,
#CORR. CODE:                 ,0,
#EXO:                        ,-1,
#RANGE:                      ,100�C/15.0(K/min)/1180�C      ,
#SEGMENT:                    ,S5/7                          ,
#SEG. 5:                     ,100�C/15.0(K/min)/1180�C      ,
,,
##Temp./C,Cp(5)/(J/(g*K)),
315.78198,1.29081,
315.80178,1.29085,
315.82159,1.29091,
315.84139,1.29099,
315.8612,1.29107,
315.881,1.29115,
315.90081,1.29122,
315.92061,1.29128,
315.94042,1.29132,
315.96022,1.29133,
315.98002,1.29134,
315.99983,1.29134,
316.01963,1.29135,
316.03944,1.29137,
316.05924,1.29143,
316.07905,1.2915,
316.09885,1.29157,
316.11865,1.29163,
316.13846,1.29166,
316.15826,1.29166,
316.17807,1.2916,
316.19787,1.29153,
316.21768,1.29145,
316.23748,1.29139,
316.25729,1.29137,
316.27709,1.29139,
316.29689,1.29144,
316.3167,1.29153,
316.3365,1.29165,
316.35631,1.29179,
316.37611,1.29193,
316.39592,1.29205,
316.41572,1.29214,
316.43553,1.29217,
316.45533,1.29213,
316.47513,1.29205,
316.49494,1.29196,
316.51474,1.29189,
316.53455,1.29187,
316.55435,1.29194,
316.57416,1.29209,
316.59396,1.29228,
316.61376,1.2925,
316.63357,1.29269,
316.65337,1.29283,
316.67318,1.29293,
316.69298,1.29299,
316.71279,1.29299,
316.73259,1.29296,
316.7524,1.29289,
316.7722,1.29279,
316.792,1.29268,
316.81181,1.29257,
316.83161,1.29249,
316.85142,1.29245,
316.87122,1.29245,
316.89103,1.29248,
316.91083,1.29252,
316.93064,1.29254,
316.95044,1.29253,
316.97024,1.29248,
316.99005,1.2924,
317.00985,1.29233,
317.02966,1.29229,
317.04946,1.29229,
317.06927,1.29234,
317.08907,1.29241,
317.10887,1.29249,
317.12868,1.29253,
317.14848,1.29254,
317.16829,1.29251,
317.18809,1.29248,
317.2079,1.29246,
317.2277,1.2925,
317.24751,1.29259,
317.26731,1.29274,
317.28711,1.29291,
317.30692,1.2931,
317.32672,1.29328,
317.34653,1.29344,
317.36633,1.29357,
317.38614,1.29367,
317.40594,1.29373,
317.42575,1.29374,
317.44555,1.29371,
317.46535,1.29363,
317.48516,1.29354,
317.50496,1.29345,
317.52477,1.29337,
317.54457,1.29333,
317.56438,1.29333,
317.58418,1.29335,
317.60398,1.29337,
317.62379,1.29339,
317.64359,1.29338,
317.6634,1.29335,
317.6832,1.29333,
317.70301,1.29331,
317.72281,1.29332,
317.74262,1.29337,
317.76242,1.29347,
317.78222,1.29361,
317.80203,1.29376,
317.82183,1.29391,
317.84164,1.29403,
317.86144,1.29411,
317.88125,1.29417,
317.90105,1.29421,
317.92086,1.29424,
317.94066,1.29425,
317.96046,1.29426,
317.98027,1.29427,
318.00007,1.29427,
318.01988,1.29424,
318.03968,1.29419,
318.05949,1.2941,
318.07929,1.294,
318.09909,1.29389,
318.1189,1.2938,
318.1387,1.29375,
318.15851,1.29373,
318.17831,1.29375,
318.19812,1.29378,
318.21792,1.29382,
318.23773,1.29384,
318.25753,1.29384,
318.27733,1.29382,
318.29714,1.2938,
318.31694,1.29382,
318.33675,1.2939,
318.35655,1.29406,
318.37636,1.29427,
318.39616,1.29448,
318.41597,1.29466,
318.43577,1.29474,
318.45557,1.29473,
318.47538,1.29466,
318.49518,1.29457,
318.51499,1.29451,
318.53479,1.29451,
318.5546,1.2946,
318.5744,1.29474,
318.5942,1.29491,
318.61401,1.29507,
318.63381,1.29517,
318.65362,1.29519,
318.67342,1.29516,
318.69323,1.2951,
318.71303,1.29504,
318.73284,1.29501,
318.75264,1.29503,
318.77244,1.29508,
318.79225,1.29515,
318.81205,1.29521,
318.83186,1.29525,
318.85166,1.29526,
318.87147,1.29523,
318.89127,1.29518,
318.91108,1.29511,
318.93088,1.29504,
318.95068,1.29498,
318.97049,1.29493,
318.99029,1.29491,
319.0101,1.29492,
319.0299,1.29499,
319.04971,1.29511,
319.06951,1.29528,
319.08931,1.29547,
319.10912,1.29565,
319.12892,1.29579,
319.14873,1.29587,
319.16853,1.29589,
319.18834,1.29588,
319.20814,1.29585,
319.22795,1.29581,
319.24775,1.29578,
319.26755,1.29577,
319.28736,1.29576,
319.30716,1.29577,
319.32697,1.29577,
319.34677,1.29578,
319.36658,1.29579,
319.38638,1.2958,
319.40619,1.29579,
319.42599,1.29577,
319.44579,1.29574,
319.4656,1.29572,
319.4854,1.29572,
319.50521,1.29575,
319.52501,1.29582,
319.54482,1.29594,
319.56462,1.29611,
319.58442,1.29629,
319.60423,1.29647,
319.62403,1.29663,
319.64384,1.29674,
319.66364,1.29681,
319.68345,1.29684,
319.70325,1.29683,
319.72306,1.2968,
319.74286,1.29675,
319.76266,1.29669,
319.78247,1.29664,
319.80227,1.29662,
319.82208,1.29664,
319.84188,1.29671,
319.86169,1.29684,
319.88149,1.29699,
319.9013,1.29712,
319.9211,1.29721,
319.9409,1.29723,
319.96071,1.29716,
319.98051,1.29703,
320.00032,1.29689,
320.02012,1.29676,
320.03993,1.29668,
320.05973,1.29668,
320.07953,1.29672,
320.09934,1.29679,
320.11914,1.29689,
320.13895,1.29698,
320.15875,1.29705,
320.17856,1.29712,
320.19836,1.29717,
320.21817,1.29721,
320.23797,1.29724,
320.25777,1.29726,
320.27758,1.29728,
320.29738,1.2973,
320.31719,1.29734,
320.33699,1.29739,
320.3568,1.29746,
320.3766,1.29754,
320.39641,1.29762,
320.41621,1.29766,
320.43601,1.29766,
320.45582,1.29761,
320.47562,1.29753,
320.49543,1.29744,
320.51523,1.29734,
320.53504,1.29727,
320.55484,1.29722,
320.57464,1.29721,
320.59445,1.29723,
320.61425,1.2973,
320.63406,1.2974,
320.65386,1.29755,
320.67367,1.29771,
320.69347,1.29788,
320.71328,1.29801,
320.73308,1.2981,
320.75288,1.29813,
320.77269,1.29811,
320.79249,1.29805,
320.8123,1.29796,
320.8321,1.29785,
320.85191,1.29773,
320.87171,1.29762,
320.89152,1.29754,
320.91132,1.29751,
320.93112,1.29753,
320.95093,1.29762,
320.97073,1.29773,
320.99054,1.29785,
321.01034,1.29794,
321.03015,1.29798,
321.04995,1.29795,
321.06975,1.29786,
321.08956,1.29776,
321.10936,1.29768,
321.12917,1.29765,
321.14897,1.29768,
321.16878,1.29775,
321.18858,1.29784,
321.20839,1.29792,
321.22819,1.29797,
321.24799,1.29795,
321.2678,1.29789,
321.2876,1.2978,
321.30741,1.29772,
321.32721,1.29767,
321.34702,1.2977,
321.36682,1.29777,
321.38663,1.29789,
321.40643,1.29803,
321.42623,1.29816,
321.44604,1.29829,
321.46584,1.29841,
321.48565,1.29852,
321.50545,1.29863,
321.52526,1.29875,
321.54506,1.29889,
321.56486,1.29903,
321.58467,1.29917,
321.60447,1.29928,
321.62428,1.29935,
321.64408,1.29939,
321.66389,1.29939,
321.68369,1.29937,
321.7035,1.29935,
321.7233,1.29934,
321.7431,1.29935,
321.76291,1.29939,
321.78271,1.29944,
321.80252,1.29949,
321.82232,1.29953,
321.84213,1.29955,
321.86193,1.29955,
321.88174,1.29954,
321.90154,1.29954,
321.92134,1.29954,
321.94115,1.29956,
321.96095,1.29961,
321.98076,1.29966,
322.00056,1.29972,
322.02037,1.29977,
322.04017,1.2998,
322.05997,1.29982,
322.07978,1.29982,
322.09958,1.29982,
322.11939,1.2998,
322.13919,1.2998,
322.159,1.29979,
322.1788,1.29978,
322.19861,1.29978,
322.21841,1.29978,
322.23821,1.29978,
322.25802,1.29978,
322.27782,1.29979,
322.29763,1.2998,
322.31743,1.29981,
322.33724,1.29983,
322.35704,1.29985,
322.37685,1.29987,
322.39665,1.29989,
322.41645,1.29991,
322.43626,1.29992,
322.45606,1.29994,
322.47587,1.29995,
322.49567,1.29996,
322.51548,1.29997,
322.53528,1.29998,
322.55508,1.30001,
322.57489,1.30004,
322.59469,1.3001,
322.6145,1.30017,
322.6343,1.30027,
322.65411,1.30039,
322.67391,1.30051,
322.69372,1.30063,
322.71352,1.30073,
322.73332,1.30079,
322.75313,1.30082,
322.77293,1.30082,
322.79274,1.3008,
322.81254,1.30077,
322.83235,1.30074,
322.85215,1.3007,
322.87196,1.30067,
322.89176,1.30064,
322.91156,1.30062,
322.93137,1.3006,
322.95117,1.30058,
322.97098,1.30059,
322.99078,1.30062,
323.01059,1.30069,
323.03039,1.3008,
323.05019,1.30096,
323.07,1.30116,
323.0898,1.30136,
323.10961,1.30152,
323.12941,1.30163,
323.14922,1.30165,
323.16902,1.30161,
323.18883,1.30154,
323.20863,1.30147,
323.22843,1.30143,
323.24824,1.30143,
323.26804,1.30147,
323.28785,1.30151,
323.30765,1.30155,
323.32746,1.30156,
323.34726,1.30152,
323.36707,1.30147,
323.38687,1.30142,
323.40667,1.30142,
323.42648,1.30148,
323.44628,1.30162,
323.46609,1.3018,
323.48589,1.30199,
323.5057,1.30216,
323.5255,1.30228,
323.5453,1.30232,
323.56511,1.30231,
323.58491,1.30226,
323.60472,1.3022,
323.62452,1.30213,
323.64433,1.30207,
323.66413,1.30203,
323.68394,1.302,
323.70374,1.302,
323.72354,1.30202,
323.74335,1.30207,
323.76315,1.30213,
323.78296,1.3022,
323.80276,1.30224,
323.82257,1.30224,
323.84237,1.30219,
323.86218,1.30211,
323.88198,1.30203,
323.90178,1.30199,
323.92159,1.30201,
323.94139,1.30212,
323.9612,1.3023,
323.981,1.3025,
324.00081,1.30267,
324.02061,1.30276,
324.04041,1.30272,
324.06022,1.30258,
324.08002,1.30239,
324.09983,1.30221,
324.11963,1.30209,
324.13944,1.30207,
324.15924,1.30215,
324.17905,1.30229,
324.19885,1.30243,
324.21865,1.30255,
324.23846,1.30259,
324.25826,1.30257,
324.27807,1.30252,
324.29787,1.30247,
324.31768,1.30247,
324.33748,1.30254,
324.35729,1.30266,
324.37709,1.30281,
324.39689,1.30296,
324.4167,1.30307,
324.4365,1.30313,
324.45631,1.30314,
324.47611,1.30313,
324.49592,1.30312,
324.51572,1.30312,
324.53552,1.30316,
324.55533,1.30322,
324.57513,1.3033,
324.59494,1.30338,
324.61474,1.30344,
324.63455,1.30347,
324.65435,1.30348,
324.67416,1.30348,
324.69396,1.30347,
324.71376,1.30347,
324.73357,1.30349,
324.75337,1.30352,
324.77318,1.30356,
324.79298,1.30361,
324.81279,1.30367,
324.83259,1.30372,
324.8524,1.30378,
324.8722,1.30381,
324.892,1.30382,
324.91181,1.30379,
324.93161,1.3037,
324.95142,1.30358,
324.97122,1.30345,
324.99103,1.30334,
325.01083,1.30329,
325.03063,1.30332,
325.05044,1.30343,
325.07024,1.30358,
325.09005,1.30375,
325.10985,1.3039,
325.12966,1.30401,
325.14946,1.30407,
325.16927,1.30409,
325.18907,1.30409,
325.20887,1.30407,
325.22868,1.30406,
325.24848,1.30405,
325.26829,1.30406,
325.28809,1.30408,
325.3079,1.30412,
325.3277,1.3042,
325.34751,1.30429,
325.36731,1.3044,
325.38711,1.3045,
325.40692,1.30458,
325.42672,1.30463,
325.44653,1.30465,
325.46633,1.30462,
325.48614,1.30457,
325.50594,1.30449,
325.52574,1.3044,
325.54555,1.3043,
325.56535,1.30421,
325.58516,1.30414,
325.60496,1.3041,
325.62477,1.30412,
325.64457,1.30419,
325.66438,1.30429,
325.68418,1.30441,
325.70398,1.30453,
325.72379,1.30463,
325.74359,1.30468,
325.7634,1.3047,
325.7832,1.30469,
325.80301,1.30466,
325.82281,1.3046,
325.84262,1.30454,
325.86242,1.30447,
325.88222,1.30443,
325.90203,1.30443,
325.92183,1.30447,
325.94164,1.30458,
325.96144,1.30473,
325.98125,1.30489,
326.00105,1.30503,
326.02085,1.30513,
326.04066,1.30516,
326.06046,1.30514,
326.08027,1.30508,
326.10007,1.30502,
326.11988,1.30497,
326.13968,1.30495,
326.15949,1.30498,
326.17929,1.30503,
326.19909,1.30511,
326.2189,1.30519,
326.2387,1.30527,
326.25851,1.30535,
326.27831,1.30542,
326.29812,1.30548,
326.31792,1.30552,
326.33773,1.30553,
326.35753,1.30554,
326.37733,1.30556,
326.39714,1.3056,
326.41694,1.30568,
326.43675,1.30581,
326.45655,1.30599,
326.47636,1.30616,
326.49616,1.30631,
326.51596,1.30639,
326.53577,1.30638,
326.55557,1.30629,
326.57538,1.30617,
326.59518,1.30603,
326.61499,1.30591,
326.63479,1.30585,
326.6546,1.30583,
326.6744,1.30585,
326.6942,1.30589,
326.71401,1.30593,
326.73381,1.30596,
326.75362,1.30599,
326.77342,1.30604,
326.79323,1.30613,
326.81303,1.3063,
326.83284,1.30656,
326.85264,1.30688,
326.87244,1.30721,
326.89225,1.30749,
326.91205,1.30766,
326.93186,1.30767,
326.95166,1.30752,
326.97147,1.30728,
326.99127,1.30702,
327.01107,1.30684,
327.03088,1.3068,
327.05068,1.30686,
327.07049,1.30699,
327.09029,1.30715,
327.1101,1.3073,
327.1299,1.3074,
327.14971,1.30744,
327.16951,1.30742,
327.18931,1.30737,
327.20912,1.30732,
327.22892,1.30729,
327.24873,1.30728,
327.26853,1.30728,
327.28834,1.30729,
327.30814,1.30728,
327.32795,1.30724,
327.34775,1.30717,
327.36755,1.30708,
327.38736,1.30699,
327.40716,1.30692,
327.42697,1.30688,
327.44677,1.30688,
327.46658,1.30693,
327.48638,1.307,
327.50618,1.30708,
327.52599,1.30717,
327.54579,1.30725,
327.5656,1.30734,
327.5854,1.30743,
327.60521,1.30752,
327.62501,1.30762,
327.64482,1.30771,
327.66462,1.3078,
327.68442,1.30786,
327.70423,1.3079,
327.72403,1.3079,
327.74384,1.30787,
327.76364,1.30782,
327.78345,1.30774,
327.80325,1.30766,
327.82306,1.30759,
327.84286,1.30751,
327.86266,1.30746,
327.88247,1.30743,
327.90227,1.30743,
327.92208,1.30746,
327.94188,1.30754,
327.96169,1.30765,
327.98149,1.3078,
328.00129,1.30796,
328.0211,1.30814,
328.0409,1.30831,
328.06071,1.30847,
328.08051,1.3086,
328.10032,1.30868,
328.12012,1.3087,
328.13993,1.30865,
328.15973,1.30855,
328.17953,1.30842,
328.19934,1.30831,
328.21914,1.30824,
328.23895,1.30823,
328.25875,1.30829,
328.27856,1.30838,
328.29836,1.30848,
328.31817,1.30856,
328.33797,1.30861,
328.35777,1.30864,
328.37758,1.30866,
328.39738,1.30867,
328.41719,1.30869,
328.43699,1.30873,
328.4568,1.30878,
328.4766,1.30882,
328.4964,1.30886,
328.51621,1.30887,
328.53601,1.30886,
328.55582,1.30883,
328.57562,1.30879,
328.59543,1.30875,
328.61523,1.30874,
328.63504,1.30875,
328.65484,1.3088,
328.67464,1.30887,
328.69445,1.30895,
328.71425,1.30902,
328.73406,1.30908,
328.75386,1.30912,
328.77367,1.30915,
328.79347,1.30915,
328.81328,1.30912,
328.83308,1.30907,
328.85288,1.30901,
328.87269,1.30895,
328.89249,1.30893,
328.9123,1.30895,
328.9321,1.30903,
328.95191,1.30918,
328.97171,1.30935,
328.99151,1.30952,
329.01132,1.30967,
329.03112,1.30977,
329.05093,1.30982,
329.07073,1.30982,
329.09054,1.30981,
329.11034,1.30979,
329.13015,1.30978,
329.14995,1.3098,
329.16975,1.30984,
329.18956,1.30989,
329.20936,1.30996,
329.22917,1.31003,
329.24897,1.31011,
329.26878,1.3102,
329.28858,1.3103,
329.30839,1.31042,
329.32819,1.31057,
329.34799,1.31072,
329.3678,1.31086,
329.3876,1.31097,
329.40741,1.31104,
329.42721,1.31103,
329.44702,1.31096,
329.46682,1.31085,
329.48662,1.31073,
329.50643,1.31064,
329.52623,1.31062,
329.54604,1.31066,
329.56584,1.31075,
329.58565,1.31085,
329.60545,1.31095,
329.62526,1.31102,
329.64506,1.31105,
329.66486,1.31104,
329.68467,1.31102,
329.70447,1.311,
329.72428,1.311,
329.74408,1.31102,
329.76389,1.31106,
329.78369,1.3111,
329.8035,1.31112,
329.8233,1.31109,
329.8431,1.31102,
329.86291,1.31093,
329.88271,1.31083,
329.90252,1.31076,
329.92232,1.31075,
329.94213,1.31082,
329.96193,1.31096,
329.98173,1.31115,
330.00154,1.31138,
330.02134,1.31161,
330.04115,1.31183,
330.06095,1.31203,
330.08076,1.31219,
330.10056,1.31229,
330.12037,1.31234,
330.14017,1.31231,
330.15997,1.31224,
330.17978,1.31214,
330.19958,1.31206,
330.21939,1.31203,
330.23919,1.31207,
330.259,1.31217,
330.2788,1.3123,
330.29861,1.31243,
330.31841,1.31252,
330.33821,1.31256,
330.35802,1.31253,
330.37782,1.31246,
330.39763,1.31239,
330.41743,1.31234,
330.43724,1.31234,
330.45704,1.31237,
330.47684,1.31243,
330.49665,1.31246,
330.51645,1.31246,
330.53626,1.3124,
330.55606,1.3123,
330.57587,1.31217,
330.59567,1.31205,
330.61548,1.31196,
330.63528,1.3119,
330.65508,1.31189,
330.67489,1.3119,
330.69469,1.31194,
330.7145,1.31199,
330.7343,1.31205,
330.75411,1.31211,
330.77391,1.31218,
330.79372,1.31224,
330.81352,1.3123,
330.83332,1.31236,
330.85313,1.31241,
330.87293,1.31246,
330.89274,1.31251,
330.91254,1.31255,
330.93235,1.31259,
330.95215,1.31263,
330.97195,1.31267,
330.99176,1.31271,
331.01156,1.31275,
331.03137,1.31279,
331.05117,1.31282,
331.07098,1.31285,
331.09078,1.31288,
331.11059,1.3129,
331.13039,1.31291,
331.15019,1.31293,
331.17,1.31294,
331.1898,1.31295,
331.20961,1.31297,
331.22941,1.313,
331.24922,1.31304,
331.26902,1.31308,
331.28883,1.31311,
331.30863,1.31313,
331.32843,1.31314,
331.34824,1.31314,
331.36804,1.31315,
331.38785,1.31318,
331.40765,1.31325,
331.42746,1.31337,
331.44726,1.31355,
331.46706,1.31375,
331.48687,1.31394,
331.50667,1.31408,
331.52648,1.31414,
331.54628,1.31412,
331.56609,1.31405,
331.58589,1.31395,
331.6057,1.31384,
331.6255,1.31376,
331.6453,1.3137,
331.66511,1.31368,
331.68491,1.31369,
331.70472,1.31373,
331.72452,1.31379,
331.74433,1.31386,
331.76413,1.31395,
331.78394,1.31405,
331.80374,1.31414,
331.82354,1.31423,
331.84335,1.31431,
331.86315,1.31437,
331.88296,1.31442,
331.90276,1.31446,
331.92257,1.31449,
331.94237,1.31451,
331.96217,1.31452,
331.98198,1.31453,
332.00178,1.31454,
332.02159,1.31457,
332.04139,1.3146,
332.0612,1.31465,
332.081,1.31471,
332.10081,1.31476,
332.12061,1.31482,
332.14041,1.31487,
332.16022,1.3149,
332.18002,1.31492,
332.19983,1.31491,
332.21963,1.31487,
332.23944,1.31479,
332.25924,1.3147,
332.27905,1.3146,
332.29885,1.31452,
332.31865,1.31447,
332.33846,1.31447,
332.35826,1.31451,
332.37807,1.31456,
332.39787,1.31462,
332.41768,1.31464,
332.43748,1.31463,
332.45728,1.31459,
332.47709,1.31454,
332.49689,1.3145,
332.5167,1.31448,
332.5365,1.3145,
332.55631,1.31454,
332.57611,1.31459,
332.59592,1.31463,
332.61572,1.31464,
332.63552,1.31462,
332.65533,1.31458,
332.67513,1.31455,
332.69494,1.31455,
332.71474,1.31461,
332.73455,1.31473,
332.75435,1.31491,
332.77416,1.3151,
332.79396,1.31528,
332.81376,1.31541,
332.83357,1.31546,
332.85337,1.31544,
332.87318,1.3154,
332.89298,1.31537,
332.91279,1.3154,
332.93259,1.31551,
332.95239,1.31568,
332.9722,1.31588,
332.992,1.31605,
333.01181,1.31616,
333.03161,1.31618,
333.05142,1.3161,
333.07122,1.31597,
333.09103,1.31583,
333.11083,1.31574,
333.13063,1.31572,
333.15044,1.31576,
333.17024,1.31582,
333.19005,1.31587,
333.20985,1.31588,
333.22966,1.31584,
333.24946,1.31573,
333.26927,1.31561,
333.28907,1.31551,
333.30887,1.31546,
333.32868,1.31551,
333.34848,1.31563,
333.36829,1.31581,
333.38809,1.31599,
333.4079,1.31612,
333.4277,1.31618,
333.4475,1.31617,
333.46731,1.3161,
333.48711,1.31602,
333.50692,1.31594,
333.52672,1.3159,
333.54653,1.31589,
333.56633,1.31592,
333.58614,1.31596,
333.60594,1.31601,
333.62574,1.31607,
333.64555,1.31613,
333.66535,1.31618,
333.68516,1.31623,
333.70496,1.31628,
333.72477,1.31632,
333.74457,1.31636,
333.76438,1.3164,
333.78418,1.31644,
333.80398,1.31649,
333.82379,1.31656,
333.84359,1.31663,
333.8634,1.3167,
333.8832,1.31676,
333.90301,1.3168,
333.92281,1.31681,
333.94261,1.31681,
333.96242,1.31681,
333.98222,1.31683,
334.00203,1.31688,
334.02183,1.31698,
334.04164,1.3171,
334.06144,1.31724,
334.08125,1.31737,
334.10105,1.31747,
334.12085,1.31753,
334.14066,1.31756,
334.16046,1.31757,
334.18027,1.31755,
334.20007,1.31752,
334.21988,1.31749,
334.23968,1.31745,
334.25949,1.31742,
334.27929,1.3174,
334.29909,1.3174,
334.3189,1.31742,
334.3387,1.31747,
334.35851,1.31754,
334.37831,1.31763,
334.39812,1.31772,
334.41792,1.31781,
334.43772,1.31789,
334.45753,1.31796,
334.47733,1.31804,
334.49714,1.31812,
334.51694,1.31821,
334.53675,1.31833,
334.55655,1.31846,
334.57636,1.31858,
334.59616,1.31867,
334.61596,1.31873,
334.63577,1.31874,
334.65557,1.3187,
334.67538,1.31865,
334.69518,1.3186,
334.71499,1.31859,
334.73479,1.31864,
334.7546,1.31873,
334.7744,1.31885,
334.7942,1.31896,
334.81401,1.31904,
334.83381,1.31906,
334.85362,1.31904,
334.87342,1.31897,
334.89323,1.31889,
334.91303,1.31881,
334.93283,1.31874,
334.95264,1.31869,
334.97244,1.31866,
334.99225,1.31867,
335.01205,1.3187,
335.03186,1.31877,
335.05166,1.31885,
335.07147,1.31893,
335.09127,1.31901,
335.11107,1.31906,
335.13088,1.31908,
335.15068,1.31907,
335.17049,1.31904,
335.19029,1.31899,
335.2101,1.31894,
335.2299,1.31888,
335.24971,1.31884,
335.26951,1.31882,
335.28931,1.31881,
335.30912,1.31882,
335.32892,1.31885,
335.34873,1.3189,
335.36853,1.31895,
335.38834,1.319,
335.40814,1.31903,
335.42794,1.31903,
335.44775,1.31901,
335.46755,1.31899,
335.48736,1.31897,
335.50716,1.31898,
335.52697,1.31903,
335.54677,1.31912,
335.56658,1.31922,
335.58638,1.31933,
335.60618,1.31942,
335.62599,1.31948,
335.64579,1.31951,
335.6656,1.31952,
335.6854,1.31954,
335.70521,1.31958,
335.72501,1.31964,
335.74482,1.31974,
335.76462,1.31985,
335.78442,1.31996,
335.80423,1.32006,
335.82403,1.32013,
335.84384,1.32017,
335.86364,1.32019,
335.88345,1.32022,
335.90325,1.32025,
335.92305,1.32031,
335.94286,1.3204,
335.96266,1.3205,
335.98247,1.32059,
336.00227,1.32065,
336.02208,1.32066,
336.04188,1.32062,
336.06169,1.32056,
336.08149,1.32051,
336.10129,1.32049,
336.1211,1.32053,
336.1409,1.32064,
336.16071,1.32079,
336.18051,1.32095,
336.20032,1.32108,
336.22012,1.32114,
336.23993,1.32111,
336.25973,1.32103,
336.27953,1.32091,
336.29934,1.3208,
336.31914,1.32073,
336.33895,1.32071,
336.35875,1.32074,
336.37856,1.32079,
336.39836,1.32085,
336.41816,1.3209,
336.43797,1.32093,
336.45777,1.32096,
336.47758,1.32098,
336.49738,1.32101,
336.51719,1.32104,
336.53699,1.32108,
336.5568,1.32113,
336.5766,1.32117,
336.5964,1.32119,
336.61621,1.32119,
336.63601,1.32116,
336.65582,1.32111,
336.67562,1.32106,
336.69543,1.32102,
336.71523,1.321,
336.73504,1.32102,
336.75484,1.32107,
336.77464,1.32114,
336.79445,1.32122,
336.81425,1.32131,
336.83406,1.32139,
336.85386,1.32147,
336.87367,1.32154,
336.89347,1.32158,
336.91327,1.32159,
336.93308,1.32157,
336.95288,1.32152,
336.97269,1.32148,
336.99249,1.32145,
337.0123,1.32146,
337.0321,1.32151,
337.05191,1.32159,
337.07171,1.32168,
337.09151,1.32179,
337.11132,1.32188,
337.13112,1.32197,
337.15093,1.32204,
337.17073,1.32208,
337.19054,1.32211,
337.21034,1.32211,
337.23015,1.32208,
337.24995,1.32204,
337.26975,1.32201,
337.28956,1.32199,
337.30936,1.32201,
337.32917,1.32208,
337.34897,1.32219,
337.36878,1.32232,
337.38858,1.32246,
337.40838,1.32259,
337.42819,1.3227,
337.44799,1.32279,
337.4678,1.32287,
337.4876,1.32294,
337.50741,1.32302,
337.52721,1.32311,
337.54702,1.32319,
337.56682,1.32326,
337.58662,1.3233,
337.60643,1.3233,
337.62623,1.32324,
337.64604,1.32314,
337.66584,1.32301,
337.68565,1.3229,
337.70545,1.32282,
337.72526,1.32281,
337.74506,1.32285,
337.76486,1.32293,
337.78467,1.32301,
337.80447,1.32307,
337.82428,1.32308,
337.84408,1.32304,
337.86389,1.32299,
337.88369,1.32294,
337.90349,1.3229,
337.9233,1.32291,
337.9431,1.32297,
337.96291,1.32307,
337.98271,1.3232,
338.00252,1.32334,
338.02232,1.32349,
338.04213,1.32363,
338.06193,1.32377,
338.08173,1.32389,
338.10154,1.32401,
338.12134,1.3241,
338.14115,1.32417,
338.16095,1.32423,
338.18076,1.32428,
338.20056,1.32432,
338.22037,1.32436,
338.24017,1.32439,
338.25997,1.32443,
338.27978,1.32446,
338.29958,1.3245,
338.31939,1.32454,
338.33919,1.32459,
338.359,1.32463,
338.3788,1.32467,
338.3986,1.3247,
338.41841,1.32471,
338.43821,1.32471,
338.45802,1.3247,
338.47782,1.32467,
338.49763,1.32463,
338.51743,1.32458,
338.53724,1.32454,
338.55704,1.3245,
338.57684,1.32449,
338.59665,1.3245,
338.61645,1.32456,
338.63626,1.32465,
338.65606,1.32475,
338.67587,1.32484,
338.69567,1.3249,
338.71548,1.3249,
338.73528,1.32486,
338.75508,1.32478,
338.77489,1.32471,
338.79469,1.32464,
338.8145,1.32462,
338.8343,1.32466,
338.85411,1.32473,
338.87391,1.32481,
338.89371,1.32488,
338.91352,1.32491,
338.93332,1.32491,
338.95313,1.32489,
338.97293,1.32487,
338.99274,1.32487,
339.01254,1.32491,
339.03235,1.325,
339.05215,1.32512,
339.07195,1.32526,
339.09176,1.32539,
339.11156,1.3255,
339.13137,1.32557,
339.15117,1.32561,
339.17098,1.32563,
339.19078,1.32563,
339.21059,1.32564,
339.23039,1.32566,
339.25019,1.32567,
339.27,1.32568,
339.2898,1.32567,
339.30961,1.32563,
339.32941,1.32555,
339.34922,1.32545,
339.36902,1.32536,
339.38882,1.3253,
339.40863,1.32529,
339.42843,1.32535,
339.44824,1.32546,
339.46804,1.3256,
339.48785,1.32573,
339.50765,1.32581,
339.52746,1.32584,
339.54726,1.32584,
339.56706,1.32582,
339.58687,1.32583,
